Región,Año,Cultivo,rendimiento,siembras,cosecha,precio,produccion
Puno,2022,Mashua,8181.017257039056,1101.0,1101.0,1.5885132059551696,9007.3
San Martín,2022,Mashua,0.0,0.0,0.0,0.0,0.0
Tacna,2022,Mashua,0.0,0.0,0.0,0.0,0.0
Tumbes,2022,Mashua,0.0,0.0,0.0,0.0,0.0
Ucayali,2022,Mashua,0.0,0.0,0.0,0.0,0.0
Amazonas,2022,Melón,0.0,0.0,0.0,0.0,0.0
Áncash,2022,Melón,0.0,0.0,0.0,0.0,0.0
Apurímac,2022,Melón,0.0,0.0,0.0,0.0,0.0
Arequipa,2022,Melón,33924.0,28.0,25.0,0.8405612545690366,848.1
Ayacucho,2022,Melón,0.0,0.0,0.0,0.0,0.0
Cajamarca,2022,Melón,0.0,0.0,0.0,0.0,0.0
Callao,2022,Melón,0.0,0.0,0.0,0.0,0.0
Cusco,2022,Melón,0.0,0.0,0.0,0.0,0.0
Huancavelica,2022,Melón,0.0,0.0,0.0,0.0,0.0
Huánuco,2022,Melón,0.0,0.0,0.0,0.0,0.0
Ica,2022,Melón,34301.37614678899,137.5,109.0,1.2433399842197466,3738.85
Junín,2022,Melón,0.0,0.0,0.0,0.0,0.0
La Libertad,2022,Melón,24444.44444444444,27.0,27.0,0.7439393939393939,660.0
Lambayeque,2022,Melón,22011.764705882357,80.0,85.0,0.5924906467129877,1871.0
Lima,2022,Melón,19622.52066115702,456.0,484.0,1.8438640455708468,9497.3
Lima Metropolitana,2022,Melón,0.0,0.0,0.0,0.0,0.0
Loreto,2022,Melón,7657.142857142858,524.0,525.0,0.534176616915423,4020.0
Madre de Dios,2022,Melón,0.0,0.0,0.0,0.0,0.0
Moquegua,2022,Melón,0.0,0.0,0.0,0.0,0.0
Pasco,2022,Melón,0.0,0.0,0.0,0.0,0.0
Piura,2022,Melón,12915.09433962264,77.0,106.0,1.1567275383491598,1369.0
Puno,2022,Melón,0.0,0.0,0.0,0.0,0.0
San Martín,2022,Melón,0.0,0.0,0.0,0.0,0.0
Tacna,2022,Melón,25909.09090909091,93.0,77.0,1.2200250626566418,1995.0
Tumbes,2022,Melón,9193.548387096776,6.2,6.2,1.1789473684210527,57.0
Ucayali,2022,Melón,27460.75,43.0,40.0,1.1453128556212049,1098.43
Amazonas,2022,Nabo,0.0,0.0,0.0,0.0,0.0
Áncash,2022,Nabo,10704.545454545456,45.0,44.0,1.5909978768577495,471.0
Apurímac,2022,Nabo,0.0,0.0,0.0,0.0,0.0
Arequipa,2022,Nabo,16470.1796875,131.0,128.0,0.8572638618184474,2108.183
Ayacucho,2022,Nabo,7000.0,9.0,9.0,0.9555555555555556,63.0
Cajamarca,2022,Nabo,0.0,0.0,0.0,0.0,0.0
Callao,2022,Nabo,0.0,0.0,0.0,0.0,0.0
Cusco,2022,Nabo,0.0,0.0,0.0,0.0,0.0
Huancavelica,2022,Nabo,0.0,0.0,0.0,0.0,0.0
Huánuco,2022,Nabo,0.0,0.0,0.0,0.0,0.0
Ica,2022,Nabo,5980.935875216636,41.95,28.85,1.1471457548536657,172.54999999999998
Junín,2022,Nabo,15274.0,49.0,50.0,1.3482126489459212,763.7
La Libertad,2022,Nabo,22842.857142857145,6.5,3.5,1.6623514696685429,79.95
Lambayeque,2022,Nabo,0.0,0.0,0.0,0.0,0.0
Lima,2022,Nabo,6999.999999999999,1.5,0.8,0.7999999999999999,5.6
Lima Metropolitana,2022,Nabo,24133.52941176471,177.0,170.0,1.0996270017305676,4102.700000000001
Loreto,2022,Nabo,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2022,Nabo,0.0,0.0,0.0,0.0,0.0
Moquegua,2022,Nabo,0.0,0.0,0.0,0.0,0.0
Pasco,2022,Nabo,0.0,0.0,0.0,0.0,0.0
Piura,2022,Nabo,0.0,0.0,0.0,0.0,0.0
Puno,2022,Nabo,0.0,0.0,0.0,0.0,0.0
San Martín,2022,Nabo,0.0,0.0,0.0,0.0,0.0
Tacna,2022,Nabo,14285.714285714286,35.0,35.0,1.6935,500.0
Tumbes,2022,Nabo,0.0,0.0,0.0,0.0,0.0
Ucayali,2022,Nabo,0.0,0.0,0.0,0.0,0.0
Amazonas,2022,Oca,6369.2307692307695,19.0,19.5,1.249194847020934,124.2
Áncash,2022,Oca,4099.999999999999,316.0,316.0,1.2730279407224452,1295.5999999999997
Apurímac,2022,Oca,9265.300146412885,1354.0,1366.0,1.1270116304794413,12656.4
Arequipa,2022,Oca,3079.3125,16.0,16.0,2.1442144147435505,49.269
Ayacucho,2022,Oca,5451.837140019861,2099.0,2014.0,1.0484071038251366,10980.0
Cajamarca,2022,Oca,4404.7959183673465,979.0,980.0,1.3595711538907034,4316.7
Callao,2022,Oca,0.0,0.0,0.0,0.0,0.0
Cusco,2022,Oca,10488.580077050085,1817.0,1817.0,1.4950531935826634,19057.75
Huancavelica,2022,Oca,5612.046908315565,479.0,469.0,1.0329334549115707,2632.05
Huánuco,2022,Oca,7560.509554140127,801.5,785.0,0.9847974726200504,5935.0
Ica,2022,Oca,0.0,0.0,0.0,0.0,0.0
Junín,2022,Oca,6928.873497386034,602.0,600.62,0.6827052926504581,4161.62
La Libertad,2022,Oca,6185.406698564593,1254.0,1254.0,1.136520337781216,7756.5
Lambayeque,2022,Oca,2000.0,20.0,20.0,1.205,40.0
Lima,2022,Oca,3171.698113207547,53.0,53.0,1.6527662105889354,168.1
Lima Metropolitana,2022,Oca,0.0,0.0,0.0,0.0,0.0
Loreto,2022,Oca,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2022,Oca,0.0,0.0,0.0,0.0,0.0
Moquegua,2022,Oca,6431.481481481482,27.0,27.0,2.1748574719262885,173.65
Pasco,2022,Oca,8513.469421487605,605.0,605.0,1.1881115913742133,5150.649
Piura,2022,Oca,2722.532588454376,577.0,537.0,1.8267783857729136,1462.0
Puno,2022,Oca,8798.3299856528,3485.0,3485.0,1.564730081161874,30662.180000000004
San Martín,2022,Oca,0.0,0.0,0.0,0.0,0.0
Tacna,2022,Oca,0.0,0.0,0.0,0.0,0.0
Tumbes,2022,Oca,0.0,0.0,0.0,0.0,0.0
Ucayali,2022,Oca,0.0,0.0,0.0,0.0,0.0
Amazonas,2022,Olluco,6470.985915492957,179.5,177.5,2.3747083405885423,1148.6
Áncash,2022,Olluco,4725.725359911406,896.0,903.0,1.539782955618619,4267.329999999999
Apurímac,2022,Olluco,11076.797900262469,2905.5,2857.5,1.436494828912595,31651.95
Arequipa,2022,Olluco,3379.25925925926,28.0,27.0,2.151633055677334,91.24
Ayacucho,2022,Olluco,6086.374288583864,3120.0,2987.0,1.4349950495049504,18180.0
Cajamarca,2022,Olluco,4965.663548038863,2787.0,2779.0,1.8478771200193855,13799.579000000002
Callao,2022,Olluco,0.0,0.0,0.0,0.0,0.0
Cusco,2022,Olluco,10273.832052040212,3639.0,3382.0,1.6547035494631053,34746.1
Huancavelica,2022,Olluco,6971.19836586473,2511.0,2203.0,1.1826868543485127,15357.55
Huánuco,2022,Olluco,10481.826654240444,2058.75,2146.0,0.9694492753623192,22494.0
Ica,2022,Olluco,3130.0,4.0,4.0,1.8000000000000005,12.52
Junín,2022,Olluco,7693.064085738414,2461.0,2522.09,0.9630397987898528,19402.6
La Libertad,2022,Olluco,6498.585172608941,1899.5,1767.0,1.3706940694940348,11483.0
Lambayeque,2022,Olluco,1986.4406779661017,275.0,295.0,1.7303754266211604,586.0
Lima,2022,Olluco,3114.8594377510044,174.3,174.3,1.4578390923156264,542.9200000000001
Lima Metropolitana,2022,Olluco,0.0,0.0,0.0,0.0,0.0
Loreto,2022,Olluco,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2022,Olluco,0.0,0.0,0.0,0.0,0.0
Moquegua,2022,Olluco,6189.999999999999,10.0,10.0,2.0,61.9
Pasco,2022,Olluco,9459.62140992167,766.0,766.0,1.536001915521103,7246.07
Piura,2022,Olluco,2584.650112866817,358.0,443.0,1.270707423580786,1145.0
Puno,2022,Olluco,7018.568965517243,2900.0,2900.0,2.120698148016222,20353.85000000001
San Martín,2022,Olluco,0.0,0.0,0.0,0.0,0.0
Tacna,2022,Olluco,0.0,0.0,0.0,0.0,0.0
Tumbes,2022,Olluco,0.0,0.0,0.0,0.0,0.0
Ucayali,2022,Olluco,0.0,0.0,0.0,0.0,0.0
Amazonas,2022,Pallar seco,0.0,0.0,0.0,0.0,0.0
Áncash,2022,Pallar seco,1500.0,34.0,34.0,5.790196078431372,51.0
Apurímac,2022,Pallar seco,2500.0,5.0,6.0,2.9066666666666667,15.0
Arequipa,2022,Pallar seco,1795.7142857142858,35.0,35.0,5.5465393794749405,62.85
Ayacucho,2022,Pallar seco,2139.53488372093,43.0,43.0,3.7086956521739127,92.0
Cajamarca,2022,Pallar seco,0.0,0.0,0.0,0.0,0.0
Callao,2022,Pallar seco,0.0,0.0,0.0,0.0,0.0
Cusco,2022,Pallar seco,0.0,0.0,0.0,0.0,0.0
Huancavelica,2022,Pallar seco,2535.714285714286,6.0,7.0,5.331267605633802,17.75
Huánuco,2022,Pallar seco,0.0,0.0,0.0,0.0,0.0
Ica,2022,Pallar seco,1355.7110139496149,2417.0,2401.5,5.562050102280894,3255.74
Junín,2022,Pallar seco,0.0,0.0,0.0,0.0,0.0
La Libertad,2022,Pallar seco,1975.6097560975609,41.0,41.0,3.938271604938272,81.0
Lambayeque,2022,Pallar seco,1211.777615215801,2576.0,1367.0,3.7013220645940232,1656.5
Lima,2022,Pallar seco,2300.0,5.0,5.0,2.12,11.5
Lima Metropolitana,2022,Pallar seco,0.0,0.0,0.0,0.0,0.0
Loreto,2022,Pallar seco,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2022,Pallar seco,0.0,0.0,0.0,0.0,0.0
Moquegua,2022,Pallar seco,0.0,0.0,0.0,0.0,0.0
Pasco,2022,Pallar seco,0.0,0.0,0.0,0.0,0.0
Piura,2022,Pallar seco,0.0,0.0,0.0,0.0,0.0
Puno,2022,Pallar seco,0.0,0.0,0.0,0.0,0.0
San Martín,2022,Pallar seco,0.0,0.0,0.0,0.0,0.0
Tacna,2022,Pallar seco,0.0,0.0,0.0,0.0,0.0
Tumbes,2022,Pallar seco,0.0,0.0,0.0,0.0,0.0
Ucayali,2022,Pallar seco,0.0,0.0,0.0,0.0,0.0
Amazonas,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Áncash,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Apurímac,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Arequipa,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Ayacucho,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Cajamarca,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Callao,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Cusco,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Huancavelica,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Huánuco,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Ica,2022,Pallar verde,3483.333333333333,15.0,15.0,3.00622009569378,52.25
Junín,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
La Libertad,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Lambayeque,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Lima,2022,Pallar verde,9135.514018691589,194.2,171.2,1.6073529411764709,1564.0
Lima Metropolitana,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Loreto,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Moquegua,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Pasco,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Piura,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Puno,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
San Martín,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Tacna,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Tumbes,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Ucayali,2022,Pallar verde,0.0,0.0,0.0,0.0,0.0
Amazonas,2022,Papa,17807.24591340345,4199.63,4096.93,2.0652539221416366,72955.04
Áncash,2022,Papa,12707.034728406055,10067.0,10107.0,1.3540277972436343,128430.0
Apurímac,2022,Papa,18461.74670974177,22887.5,23060.5,1.1759171475561527,425737.11
Arequipa,2022,Papa,38199.39162475144,8618.0,8549.0,1.3892096103496487,326566.599
Ayacucho,2022,Papa,18132.12731145618,33381.0,32393.0,1.0899188564307043,587354.0
Cajamarca,2022,Papa,13107.036002534966,30047.4,29822.9,1.672405513426719,390889.824
Callao,2022,Papa,0.0,0.0,0.0,0.0,0.0
Cusco,2022,Papa,15480.912403123792,34216.0,33677.0,1.2563950698313744,521350.687
Huancavelica,2022,Papa,14285.728180521332,23499.0,23133.0,1.1133784430893108,330471.75
Huánuco,2022,Papa,17625.55969610307,42764.5,43271.25,1.3940469633398018,762680.0
Ica,2022,Papa,37344.77086494689,3280.0,3295.0,1.400725322715732,123051.02
Junín,2022,Papa,18230.58260612959,23301.0,23721.0,1.011938278540767,432447.65
La Libertad,2022,Papa,22301.737677847963,26948.0,26040.5,1.559737135737266,580748.3999999999
Lambayeque,2022,Papa,6044.444444444444,550.0,495.0,1.1593582887700535,2992.0
Lima,2022,Papa,26252.45695147852,5986.5,6121.0,1.2887599700566217,160691.28900000002
Lima Metropolitana,2022,Papa,26402.439024390245,45.0,41.0,1.0364591224018476,1082.5
Loreto,2022,Papa,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2022,Papa,0.0,0.0,0.0,0.0,0.0
Moquegua,2022,Papa,12190.10616438356,590.0,584.0,1.6725165479190824,7119.021999999999
Pasco,2022,Papa,17701.208083140875,8478.0,8660.0,1.3403387112407397,153292.46199999997
Piura,2022,Papa,10752.90215588723,2034.0,1809.0,1.541518609911577,19452.0
Puno,2022,Papa,15826.613593155893,63292.0,63120.0,1.609124680041064,998975.85
San Martín,2022,Papa,0.0,0.0,0.0,0.0,0.0
Tacna,2022,Papa,20429.70297029703,506.0,505.0,1.9273761752447416,10317.0
Tumbes,2022,Papa,0.0,0.0,0.0,0.0,0.0
Ucayali,2022,Papa,0.0,0.0,0.0,0.0,0.0
Amazonas,2022,Páprika,0.0,0.0,0.0,0.0,0.0
Áncash,2022,Páprika,5291.099476439791,440.0,382.0,9.477389669503266,2021.2
Apurímac,2022,Páprika,0.0,0.0,0.0,0.0,0.0
Arequipa,2022,Páprika,5711.693121693122,1323.0,1323.0,6.372539128202346,7556.57
Ayacucho,2022,Páprika,0.0,0.0,0.0,0.0,0.0
Cajamarca,2022,Páprika,4800.0,8.0,8.0,8.0,38.4
Callao,2022,Páprika,0.0,0.0,0.0,0.0,0.0
Cusco,2022,Páprika,0.0,0.0,0.0,0.0,0.0
Huancavelica,2022,Páprika,0.0,0.0,0.0,0.0,0.0
Huánuco,2022,Páprika,0.0,0.0,0.0,0.0,0.0
Ica,2022,Páprika,6441.13559322034,568.0,590.0,7.432459535769825,3800.27
Junín,2022,Páprika,0.0,0.0,0.0,0.0,0.0
La Libertad,2022,Páprika,10610.294117647058,67.0,68.0,12.375259875259877,721.5
Lambayeque,2022,Páprika,6617.34693877551,210.0,196.0,5.811873554356207,1297.0
Lima,2022,Páprika,6535.062893081759,1909.0,1908.0,8.619162075243208,12468.899999999998
Lima Metropolitana,2022,Páprika,0.0,0.0,0.0,0.0,0.0
Loreto,2022,Páprika,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2022,Páprika,0.0,0.0,0.0,0.0,0.0
Moquegua,2022,Páprika,0.0,0.0,0.0,0.0,0.0
Pasco,2022,Páprika,0.0,0.0,0.0,0.0,0.0
Piura,2022,Páprika,4082.892416225749,757.0,567.0,7.504712742980561,2315.0
Puno,2022,Páprika,0.0,0.0,0.0,0.0,0.0
San Martín,2022,Páprika,0.0,0.0,0.0,0.0,0.0
Tacna,2022,Páprika,8043.478260869564,23.0,23.0,5.394594594594595,185.0
Tumbes,2022,Páprika,0.0,0.0,0.0,0.0,0.0
Ucayali,2022,Páprika,0.0,0.0,0.0,0.0,0.0
Amazonas,2022,Pepinillo ,0.0,0.0,0.0,0.0,0.0
Áncash,2022,Pepinillo ,10730.263157894737,80.0,76.0,1.4530349478847335,815.5
Apurímac,2022,Pepinillo ,11076.923076923076,19.0,13.0,0.9499999999999998,144.0
Arequipa,2022,Pepinillo ,14140.774193548388,67.0,62.0,0.8450544524641621,876.7280000000001
Ayacucho,2022,Pepinillo ,15000.0,8.0,8.0,0.75,120.0
Cajamarca,2022,Pepinillo ,0.0,0.0,0.0,0.0,0.0
Callao,2022,Pepinillo ,0.0,0.0,0.0,0.0,0.0
Cusco,2022,Pepinillo ,0.0,0.0,0.0,0.0,0.0
Huancavelica,2022,Pepinillo ,0.0,0.0,0.0,0.0,0.0
Huánuco,2022,Pepinillo ,0.0,0.0,0.0,0.0,0.0
Ica,2022,Pepinillo ,22961.818181818184,11.0,11.0,1.147359252514055,252.58
Junín,2022,Pepinillo ,0.0,0.0,0.0,0.0,0.0
La Libertad,2022,Pepinillo ,41504.23280423281,275.0,283.5,0.3937977894777099,11766.45
Lambayeque,2022,Pepinillo ,24177.08333333333,81.0,96.0,0.6548039638087032,2321.0
Lima,2022,Pepinillo ,19746.58629597737,832.5,812.9,0.5694072389733366,16052.0
Lima Metropolitana,2022,Pepinillo ,19997.911392405065,161.0,158.0,1.0587946842550011,3159.67
Loreto,2022,Pepinillo ,4567.307692307692,302.0,312.0,0.3142736842105263,1425.0
Madre de Dios,2022,Pepinillo ,3633.3333333333335,3.0,3.0,2.4669724770642203,10.9
Moquegua,2022,Pepinillo ,0.0,0.0,0.0,0.0,0.0
Pasco,2022,Pepinillo ,0.0,0.0,0.0,0.0,0.0
Piura,2022,Pepinillo ,0.0,0.0,0.0,0.0,0.0
Puno,2022,Pepinillo ,0.0,0.0,0.0,0.0,0.0
San Martín,2022,Pepinillo ,7928.571428571428,7.0,7.0,0.3540540540540541,55.5
Tacna,2022,Pepinillo ,19071.42857142857,181.0,182.0,1.2307836358398156,3471.0
Tumbes,2022,Pepinillo ,0.0,0.0,0.0,0.0,0.0
Ucayali,2022,Pepinillo ,6998.427672955975,130.0,159.0,0.9402102898225116,1112.75
Amazonas,2022,Pepino,0.0,0.0,0.0,0.0,0.0
Áncash,2022,Pepino,0.0,0.0,0.0,0.0,0.0
Apurímac,2022,Pepino,0.0,0.0,0.0,0.0,0.0
Arequipa,2022,Pepino,0.0,0.0,0.0,0.0,0.0
Ayacucho,2022,Pepino,0.0,0.0,0.0,0.0,0.0
Cajamarca,2022,Pepino,5260.869565217392,23.0,23.0,2.0,121.0
Callao,2022,Pepino,0.0,0.0,0.0,0.0,0.0
Cusco,2022,Pepino,0.0,0.0,0.0,0.0,0.0
Huancavelica,2022,Pepino,0.0,0.0,0.0,0.0,0.0
Huánuco,2022,Pepino,0.0,0.0,0.0,0.0,0.0
Ica,2022,Pepino,22343.75,16.0,16.0,1.0746293706293706,357.5
Junín,2022,Pepino,0.0,0.0,0.0,0.0,0.0
La Libertad,2022,Pepino,20372.093023255813,64.5,64.5,1.3114459665144598,1314.0
Lambayeque,2022,Pepino,25000.0,10.0,10.0,1.5,250.0
Lima,2022,Pepino,24625.2928653194,277.0,280.419,0.9346453500159296,6905.4
Lima Metropolitana,2022,Pepino,0.0,0.0,0.0,0.0,0.0
Loreto,2022,Pepino,0.0,17.0,0.0,0.0,0.0
Madre de Dios,2022,Pepino,0.0,0.0,0.0,0.0,0.0
Moquegua,2022,Pepino,0.0,0.0,0.0,0.0,0.0
Pasco,2022,Pepino,0.0,0.0,0.0,0.0,0.0
Piura,2022,Pepino,0.0,0.0,0.0,0.0,0.0
Puno,2022,Pepino,0.0,0.0,0.0,0.0,0.0
San Martín,2022,Pepino,0.0,0.0,0.0,0.0,0.0
Tacna,2022,Pepino,0.0,0.0,0.0,0.0,0.0
Tumbes,2022,Pepino,0.0,0.0,0.0,0.0,0.0
Ucayali,2022,Pepino,0.0,0.0,0.0,0.0,0.0
Amazonas,2022,Pimiento,0.0,0.0,0.0,0.0,0.0
Áncash,2022,Pimiento,0.0,0.0,0.0,0.0,0.0
Apurímac,2022,Pimiento,0.0,0.0,0.0,0.0,0.0
Arequipa,2022,Pimiento,0.0,0.0,0.0,0.0,0.0
Ayacucho,2022,Pimiento,0.0,0.0,0.0,0.0,0.0
Cajamarca,2022,Pimiento,0.0,0.0,0.0,0.0,0.0
Callao,2022,Pimiento,0.0,0.0,0.0,0.0,0.0
Cusco,2022,Pimiento,0.0,0.0,0.0,0.0,0.0
Huancavelica,2022,Pimiento,0.0,0.0,0.0,0.0,0.0
Huánuco,2022,Pimiento,0.0,0.0,0.0,0.0,0.0
Ica,2022,Pimiento,19136.84210526316,14.0,19.0,1.2475522552255225,363.6
Junín,2022,Pimiento,0.0,0.0,0.0,0.0,0.0
La Libertad,2022,Pimiento,33536.40416047548,673.0,673.0,2.237394872777197,22570.0
Lambayeque,2022,Pimiento,62670.15951723815,427.54,427.54,1.6275974169800185,26794.0
Lima,2022,Pimiento,6875.858516483517,674.0,582.4,2.3707703833187663,4004.5
Lima Metropolitana,2022,Pimiento,16673.474576271186,58.0,59.0,1.3732655644050482,983.735
Loreto,2022,Pimiento,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2022,Pimiento,0.0,0.0,0.0,0.0,0.0
Moquegua,2022,Pimiento,0.0,0.0,0.0,0.0,0.0
Pasco,2022,Pimiento,0.0,0.0,0.0,0.0,0.0
Piura,2022,Pimiento,32717.08683473389,357.0,357.0,1.2,11680.0
Puno,2022,Pimiento,0.0,0.0,0.0,0.0,0.0
San Martín,2022,Pimiento,0.0,0.0,0.0,0.0,0.0
Tacna,2022,Pimiento,18390.41095890411,150.0,146.0,3.681631284916201,2685.0
Tumbes,2022,Pimiento,6566.786786786787,18.4,16.65,1.9858419382276813,109.337
Ucayali,2022,Pimiento,0.0,0.0,0.0,0.0,0.0
Amazonas,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
Áncash,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
Apurímac,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
Arequipa,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
Ayacucho,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
Cajamarca,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
Callao,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
Cusco,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
Huancavelica,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
Huánuco,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
Ica,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
Junín,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
La Libertad,2022,Piquillo,30090.49773755656,221.0,221.0,2.0,6650.0
Lambayeque,2022,Piquillo,35555.555555555555,445.0,450.0,0.795625,16000.0
Lima,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
Lima Metropolitana,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
Loreto,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
Moquegua,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
Pasco,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
Piura,2022,Piquillo,19682.758620689656,874.0,870.0,1.2209899354796403,17124.0
Puno,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
San Martín,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
Tacna,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
Tumbes,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
Ucayali,2022,Piquillo,0.0,0.0,0.0,0.0,0.0
Amazonas,2022,Pituca,8914.699269252389,367.8,355.8,0.9546241152639628,3171.8500000000004
Áncash,2022,Pituca,0.0,0.0,0.0,0.0,0.0
Apurímac,2022,Pituca,0.0,0.0,0.0,0.0,0.0
Arequipa,2022,Pituca,0.0,0.0,0.0,0.0,0.0
Ayacucho,2022,Pituca,0.0,0.0,0.0,0.0,0.0
Cajamarca,2022,Pituca,4532.596774193548,303.5,310.0,0.6090136324331634,1405.105
Callao,2022,Pituca,0.0,0.0,0.0,0.0,0.0
Cusco,2022,Pituca,0.0,0.0,0.0,0.0,0.0
Huancavelica,2022,Pituca,0.0,0.0,0.0,0.0,0.0
Huánuco,2022,Pituca,0.0,0.0,0.0,0.0,0.0
Ica,2022,Pituca,0.0,0.0,0.0,0.0,0.0
Junín,2022,Pituca,0.0,0.0,0.0,0.0,0.0
La Libertad,2022,Pituca,0.0,0.0,0.0,0.0,0.0
Lambayeque,2022,Pituca,0.0,0.0,0.0,0.0,0.0
Lima,2022,Pituca,0.0,0.0,0.0,0.0,0.0
Lima Metropolitana,2022,Pituca,0.0,0.0,0.0,0.0,0.0
Loreto,2022,Pituca,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2022,Pituca,0.0,0.0,0.0,0.0,0.0
Moquegua,2022,Pituca,0.0,0.0,0.0,0.0,0.0
Pasco,2022,Pituca,0.0,0.0,0.0,0.0,0.0
Piura,2022,Pituca,0.0,0.0,0.0,0.0,0.0
Puno,2022,Pituca,10031.313131313133,1485.0,1485.0,2.0816366260531,14896.5
San Martín,2022,Pituca,0.0,0.0,0.0,0.0,0.0
Tacna,2022,Pituca,0.0,0.0,0.0,0.0,0.0
Tumbes,2022,Pituca,0.0,0.0,0.0,0.0,0.0
Ucayali,2022,Pituca,6204.505263157894,87.0,95.0,0.7731612682125724,589.4279999999999
Amazonas,2022,Poro,0.0,0.0,0.0,0.0,0.0
Áncash,2022,Poro,10790.909090909092,115.0,110.0,1.59787700084246,1187.0
Apurímac,2022,Poro,0.0,0.0,0.0,0.0,0.0
Arequipa,2022,Poro,21148.98787878788,165.0,165.0,0.8425831395900312,3489.583
Ayacucho,2022,Poro,8687.5,16.0,16.0,1.2049640287769785,139.0
Cajamarca,2022,Poro,0.0,0.0,0.0,0.0,0.0
Callao,2022,Poro,0.0,0.0,0.0,0.0,0.0
Cusco,2022,Poro,0.0,0.0,0.0,0.0,0.0
Huancavelica,2022,Poro,0.0,0.0,0.0,0.0,0.0
Huánuco,2022,Poro,12688.524590163935,30.5,30.5,1.1195348837209305,387.0
Ica,2022,Poro,0.0,0.0,0.0,0.0,0.0
Junín,2022,Poro,17095.555555555555,41.0,45.0,1.0173339399454049,769.3
La Libertad,2022,Poro,21392.59259259259,70.5,67.5,1.240297783933518,1444.0
Lambayeque,2022,Poro,0.0,0.0,0.0,0.0,0.0
Lima,2022,Poro,10244.444444444449,288.0,288.0,1.2773928958785248,2950.4000000000005
Lima Metropolitana,2022,Poro,21148.807073954984,324.0,311.0,1.027714697825651,6577.279
Loreto,2022,Poro,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2022,Poro,0.0,0.0,0.0,0.0,0.0
Moquegua,2022,Poro,0.0,0.0,0.0,0.0,0.0
Pasco,2022,Poro,0.0,0.0,0.0,0.0,0.0
Piura,2022,Poro,0.0,0.0,0.0,0.0,0.0
Puno,2022,Poro,0.0,0.0,0.0,0.0,0.0
San Martín,2022,Poro,0.0,0.0,0.0,0.0,0.0
Tacna,2022,Poro,17083.333333333332,36.0,36.0,1.8765853658536584,615.0
Tumbes,2022,Poro,0.0,0.0,0.0,0.0,0.0
Ucayali,2022,Poro,0.0,0.0,0.0,0.0,0.0
Amazonas,2022,Quinua,0.0,0.0,0.0,0.0,0.0
